city,city_ascii,country,iso2,state,county,display_ascii,nomin_id,osm_id,bb_min_lat,bb_max_lat,bb_min_lon,bb_max_lon,lon,lat,display_name,osm_type,place_class,place_type,importance,zoom,bb_center_lat,bb_center_lon
Fort Erie,Fort Erie,Canada,CA,Ontario,,"Fort Erie, Ontario, Canada",258773481,2712310,42.835372,42.9840558,-79.1225511,-78.9057901,-78.918611,42.91308,"Fort Erie, Niagara Region, Golden Horseshoe, Ontario, Canada",relation,boundary,administrative,0.827183702790066,13.781020145783526,42.9097139,-79.0141706
Colwood,Colwood,Canada,CA,British Columbia,,"Colwood, British Columbia, Canada",258504272,2221052,48.3981939,48.4556276,-123.5184015,-123.442614,-123.4939645,48.4234135,"Colwood, Capital Regional District, British Columbia, Canada",relation,boundary,administrative,0.838835652353392,13.97634353971676,48.426910750000005,-123.48050775
Ajax,Ajax,Canada,CA,Ontario,,"Ajax, Ontario, Canada",258370273,2408837,43.8058319,43.922625,-79.0882994,-78.9645592,-79.0208814,43.8505287,"Ajax, Durham Region, Golden Horseshoe, Ontario, Canada",relation,boundary,administrative,0.772805933283467,13.905579719326319,43.86422845,-79.02642929999999
Orangeville,Orangeville,Canada,CA,Ontario,,"Orangeville, Ontario, Canada",259558980,7480376,43.8892469,43.9353811,-80.1458662,-80.0658123,-80.0973754,43.9193171,"Orangeville, Dufferin County, Central Ontario, Ontario, Canada",relation,boundary,administrative,0.7340223739852423,13.980964789994072,43.912314,-80.10583925
Minto,Minto,Canada,CA,Ontario,,"Minto, Ontario, Canada",259454744,7486154,43.8220815,44.004315,-80.9914981,-80.7418014,-80.8476838,43.8341324,"Minto, Wellington County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.6132082617679253,13.688009534254652,43.91319825,-80.86664975
Cape Breton,Cape Breton,Canada,CA,Nova Scotia,,"Cape Breton, Nova Scotia, Canada",258722746,5546660,45.5480272,47.042046,-61.5526799,-59.7881074,-60.93605535048172,46.2950327,"Cape Breton Island, Nova Scotia, Canada",relation,place,island,1.020453710955897,5.0,46.2950366,-60.67039365
St. Albert,St. Albert,Canada,CA,Alberta,,"St. Albert, Alberta, Canada",235874,51969555,53.473239,53.793239,-113.788845,-113.468845,-113.628845,53.633239,"St. Albert, Alberta, T8N 3Z9, Canada",node,place,city,0.903459376714419,13.289341935483886,53.633239,-113.628845
Roberval,Roberval,Canada,CA,Quebec,,"Roberval, Quebec, Canada",259082424,8160826,48.3757795,48.5609337,-72.3456574,-72.14314,-72.224808,48.514785,"Roberval, Le Domaine-du-Roy, Saguenay–Lac-Saint-Jean, Québec, Canada",relation,boundary,administrative,0.6395212256000424,13.744107412113095,48.4683566,-72.2443987
Augusta,Augusta,Canada,CA,Ontario,,"Augusta, Ontario, Canada",259186129,7434057,44.6089106,44.8762304,-75.7854126,-75.5177942,-75.63448418193349,44.738986350000005,"Augusta, Leeds and Grenville Counties, Eastern Ontario, Ontario, Canada",relation,boundary,administrative,0.6045321115064418,13.50557522065118,44.7425705,-75.6516034
Tillsonburg,Tillsonburg,Canada,CA,Ontario,,"Tillsonburg, Ontario, Canada",259225189,7496359,42.8239513,42.8891008,-80.7618263,-80.7004446,-80.7265015,42.859494,"Tillsonburg, Oxford County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.6583697918419811,13.978822346748945,42.85652605,-80.73113545
Thompson,Thompson,Canada,CA,Manitoba,,"Thompson, Manitoba, Canada",306388825,12377237,55.7257116,55.7949547,-97.8980336,-97.7927162,-97.863464,55.743347,"Thompson, Manitoba, Canada",relation,boundary,administrative,0.7706181338487372,13.955745197099459,55.760333149999994,-97.8453749
Squamish,Squamish,Canada,CA,British Columbia,,"Squamish, British Columbia, Canada",258406653,2238688,49.6385925,49.8729446,-123.2604193,-123.0171786,-123.1558612,49.6980743,"Squamish, Squamish-Lillooet Regional District, British Columbia, Canada",relation,boundary,administrative,0.8371584767702771,13.607424781309714,49.75576855,-123.13879895
Regina,Regina,Canada,CA,Saskatchewan,,"Regina, Saskatchewan, Canada",258614837,4263150,50.3964112,50.5207302,-104.7781055,-104.492066,-104.61731,50.44876,"Regina, Saskatchewan, Canada",relation,boundary,administrative,0.8912848964810908,13.757678282994735,50.4585707,-104.63508575
Bay Roberts,Bay Roberts,Canada,CA,Newfoundland and Labrador,,"Bay Roberts, Newfoundland and Labrador, Canada",296691684,2830024,47.5493714,47.6341751,-53.3418504,-53.1843782,-53.2833409,47.575924,"Bay Roberts, Newfoundland, Newfoundland and Labrador, A0A 1G0, Canada",relation,boundary,administrative,1.07,13.91327166541077,47.59177325,-53.2631143
Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,Canada,CA,Quebec,,"Sainte-Agathe-des-Monts, Quebec, Canada",259025166,7692507,46.0002191,46.1586547,-74.4078871,-74.2010596,-74.279938,46.046072,"Sainte-Agathe-des-Monts, Les Laurentides, Laurentides, Québec, Canada",relation,boundary,administrative,0.9214470029359036,13.777236521627653,46.079436900000005,-74.30447335
Blandford-Blenheim,Blandford-Blenheim,Canada,CA,Ontario,,"Blandford-Blenheim, Ontario, Canada",259146820,7495987,43.1445349,43.3480975,-80.7401803,-80.436538,-80.59863089020438,43.2462916,"Blandford-Blenheim, Oxford County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.6572938346316068,13.573748163535072,43.246316199999995,-80.58835915
Quebec City,Quebec City,Canada,CA,Quebec,,"Quebec City, Quebec, Canada",258512581,2319206,46.7277099,46.9806797,-71.5492175,-71.1336606,-71.2352226,46.8259601,"Québec, Québec (Agglomération), Capitale-Nationale, Québec, Canada",relation,boundary,administrative,0.7328607865318149,13.270259879492222,46.8541948,-71.34143904999999
Mississippi Mills,Mississippi Mills,Canada,CA,Ontario,,"Mississippi Mills, Ontario, Canada",258949128,7046235,45.0919296,45.4093948,-76.5038072,-76.0750646,-76.28995754439111,45.2513293,"Mississippi Mills, Lanark County, Eastern Ontario, Ontario, Canada",relation,boundary,administrative,0.7175805605530675,13.053135278117411,45.2506622,-76.2894359
Winnipeg,Winnipeg,Canada,CA,Manitoba,,"Winnipeg, Manitoba, Canada",258174908,1790696,49.7135538,49.9940075,-97.3491505,-96.9565293,-97.1384584,49.8955367,"Winnipeg, Manitoba, Canada",relation,boundary,administrative,0.9538543153346735,13.235304687064387,49.853780650000004,-97.1528399
Lavaltrie,Lavaltrie,Canada,CA,Quebec,,"Lavaltrie, Quebec, Canada",259561740,7710970,45.8457281,45.9688582,-73.391931,-73.2428604,-73.282242,45.883078,"Lavaltrie, D'Autray, Lanaudière, Québec, Canada",relation,boundary,administrative,0.6305860919307663,13.878231477732054,45.90729315,-73.31739569999999
North Cowichan,North Cowichan,Canada,CA,British Columbia,,"North Cowichan, British Columbia, Canada",258075450,1022013,48.7531338,48.9366199,-123.7843632,-123.5538369,-123.7191813,48.8247302,"North Cowichan, Cowichan Valley Regional District, British Columbia, Canada",relation,boundary,administrative,0.8627582828459304,13.710464585931184,48.84487685,-123.66910005
Puslinch,Puslinch,Canada,CA,Ontario,,"Puslinch, Ontario, Canada",258994127,7486147,43.3869644,43.5676821,-80.3028416,-80.0338483,-80.11377014121024,43.47750295,"Puslinch, Wellington County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.6255760782130027,13.666227033897927,43.47732325,-80.16834495
Chambly,Chambly,Canada,CA,Quebec,,"Chambly, Quebec, Canada",5626035,618965944,45.4073898,45.4873898,-73.3332002,-73.2532002,-73.2932002,45.4473898,"Chambly, La Vallée-du-Richelieu, Montérégie, Québec, J3L 1W7, Canada",node,place,town,0.6450598193965196,13.96199882697947,45.447389799999996,-73.2932002
Donnacona,Donnacona,Canada,CA,Quebec,,"Donnacona, Quebec, Canada",259288394,8205571,46.6483722,46.7163623,-71.7518329,-71.6443745,-71.73008,46.676532,"Donnacona, Portneuf, Capitale-Nationale, Québec, Canada",relation,boundary,administrative,0.6358699476219386,13.955649875298464,46.68236725,-71.69810369999999
Pincourt,Pincourt,Canada,CA,Quebec,,"Pincourt, Quebec, Canada",259025247,7696236,45.3448954,45.3904596,-74.0014507,-73.9581379,-73.986053,45.371202,"Pincourt, Vaudreuil-Soulanges, Montérégie, Québec, J7V 3P2, Canada",relation,boundary,administrative,0.6274330587581473,13.99301452417394,45.3676775,-73.97979430000001
North Battleford,North Battleford,Canada,CA,Saskatchewan,,"North Battleford, Saskatchewan, Canada",259221602,9628682,52.7065602,52.8085116,-108.3401245,-108.22972,-108.300476,52.776186,"North Battleford, Saskatchewan, Canada",relation,boundary,administrative,0.8846155344713262,13.927974346558706,52.7575359,-108.28492225
North Glengarry,North Glengarry,Canada,CA,Ontario,,"North Glengarry, Ontario, Canada",258989682,7433783,45.1886292,45.5090994,-74.9166566,-74.4385299,-74.67828381952614,45.349324100000004,"North Glengarry, Stormont, Dundas and Glengarry Counties, Eastern Ontario, Ontario, Canada",relation,boundary,administrative,0.7316285608006753,12.933216642657253,45.3488643,-74.67759325
Vancouver,Vancouver,Canada,CA,British Columbia,,"Vancouver, British Columbia, Canada",307729329,1852574,49.1984452,49.3161714,-123.2249611,-123.0232419,-123.1139529,49.2608724,"Vancouver, District of North Vancouver, British Columbia, Canada",relation,boundary,administrative,1.1069679506485441,13.8404466795292,49.257308300000005,-123.1241015
Marieville,Marieville,Canada,CA,Quebec,,"Marieville, Quebec, Canada",259053689,7903254,45.3776929,45.4904808,-73.2113059,-73.0952414,-73.1637449,45.4314173,"Marieville, Rouville, Montérégie, Québec, Canada",relation,boundary,administrative,0.615880122124595,13.915118346723627,45.43408685,-73.15327365
London,London,Canada,CA,Ontario,,"London, Ontario, Canada",310170682,485248691,42.8236747,43.1436747,-81.4096068,-81.0896068,-81.2496068,42.9836747,"London, Southwestern Ontario, Ontario, N6A 1G4, Canada",node,place,city,0.8959177286656099,13.289341935483854,42.983674699999995,-81.24960680000001
Canmore,Canmore,Canada,CA,Alberta,,"Canmore, Alberta, Canada",16514219,1644583266,51.0466897,51.1266897,-115.3881135,-115.3081135,-115.3481135,51.0866897,"Canmore, Town of Canmore, Alberta, T1W 2H4, Canada",node,place,town,0.8306560858271651,13.961998826979475,51.0866897,-115.34811350000001
Hamilton Township,Hamilton Township,Canada,CA,Ontario,,"Hamilton Township, Ontario, Canada",258988053,7445436,43.9374999,44.1724768,-78.346577,-78.0797229,-78.21980576506814,44.0566089,"Hamilton Township, Northumberland County, Central Ontario, Ontario, Canada",relation,boundary,administrative,0.6844313097683032,13.567481712167504,44.05498835,-78.21314995
Moncton,Moncton,Canada,CA,New Brunswick,,"Moncton, New Brunswick, Canada",257936669,1109568,46.0492095,46.1774541,-64.9153724,-64.6858223,-64.80011,46.097995,"Moncton, Westmorland County, New Brunswick / Nouveau-Brunswick, Canada",relation,boundary,administrative,0.9561205855636621,13.800571257587528,46.1133318,-64.80059735
Macdonald,Macdonald,Canada,CA,Manitoba,,"Macdonald, Manitoba, Canada",242243,52562556,50.0380387,50.0780387,-98.4869787,-98.4469787,-98.4669787,50.0580387,"Macdonald, Manitoba, Canada",node,place,village,0.6050000000000001,13.995631671554255,50.0580387,-98.4669787
Alma,Alma,Canada,CA,Quebec,,"Alma, Quebec, Canada",259107023,8374471,48.4899043,48.6889824,-71.7877268,-71.5315936,-71.651459,48.548887,"Alma, Lac-Saint-Jean-Est, Saguenay–Lac-Saint-Jean, Québec, Canada",relation,boundary,administrative,0.6621010182483404,13.649560135449322,48.589443349999996,-71.65966019999999
Yellowknife,Yellowknife,Canada,CA,Northwest Territories,,"Yellowknife, Northwest Territories, Canada",302299650,9476822,62.4081428,62.5416714,-114.518176,-114.2999971,-114.377385,62.4540807,"Yellowknife, Northwest Territories, Canada",relation,boundary,administrative,0.9097254737593808,13.802711411396917,62.474907099999996,-114.40908655
Central Saanich,Central Saanich,Canada,CA,British Columbia,,"Central Saanich, British Columbia, Canada",258473158,2221051,48.5503021,48.613738,-123.4853576,-123.3569338,-123.4207265,48.5946782,"Central Saanich, Capital Regional District, British Columbia, Canada",relation,boundary,administrative,0.8529547440604512,13.94976011977603,48.58202005,-123.4211457
Toronto,Toronto,Canada,CA,Ontario,,"Toronto, Ontario, Canada",257924275,324211,43.5802533,43.8554425,-79.6392727,-79.1132193,-79.3839347,43.6534817,"Toronto, Golden Horseshoe, Ontario, Canada",relation,boundary,administrative,1.0430149417022805,12.992502553151585,43.7178479,-79.37624600000001
Oliver Paipoonge,Oliver Paipoonge,Canada,CA,Ontario,,"Oliver Paipoonge, Ontario, Canada",259025743,7596928,48.28917,48.5160209,-89.638042,-89.3884845,-89.53092193148214,48.4023268,"Oliver Paipoonge, Thunder Bay District, Northwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.7006663592762519,13.610168838669267,48.40259545,-89.51326325
Stephenville,Stephenville,Canada,CA,Newfoundland and Labrador,,"Stephenville, Newfoundland and Labrador, Canada",296787624,2840953,48.499589,48.5778193,-58.6105289,-58.4841497,-58.51058287177956,48.538682699999995,"Stephenville, unincorporated Newfoundland, Newfoundland, Newfoundland and Labrador, Canada",relation,boundary,administrative,0.98,13.93756818982706,48.53870415,-58.547339300000004
Tweed,Tweed,Canada,CA,Ontario,,"Tweed, Ontario, Canada",259160744,7442181,44.349361,44.8994996,-77.568165,-77.0554404,-77.3119649,44.4764863,"Tweed, Hastings County, Central Ontario, Ontario, Canada",relation,boundary,administrative,0.6275805605530677,12.03042536936787,44.6244303,-77.31180269999999
Sarnia,Sarnia,Canada,CA,Ontario,,"Sarnia, Ontario, Canada",258610622,3642177,42.9117137,43.038557,-82.4600998,-82.229867,-82.4065585,42.9746137,"Sarnia, Lambton County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.7926153892531409,13.802218374539715,42.97513535,-82.34498339999999
Sept-Îles,Sept-Iles,Canada,CA,Quebec,,"Sept-Iles, Quebec, Canada",259031362,7722332,50.0782762,50.4939884,-66.7253004,-65.5131334,-66.3790642,50.2109579,"Sept-Îles, Sept-Rivières, Côte-Nord, Québec, Canada",relation,boundary,administrative,0.6577858663163056,10.476006265006376,50.2861323,-66.1192169
Kimberley,Kimberley,Canada,CA,British Columbia,,"Kimberley, British Columbia, Canada",258620220,2241027,49.6229233,49.7318159,-116.0585324,-115.9111963,-115.9819477,49.6850876,"Kimberley, Regional District of East Kootenay, British Columbia, Canada",relation,boundary,administrative,0.8398611735075303,13.894426161027852,49.6773696,-115.98486435000001
Saugeen Shores,Saugeen Shores,Canada,CA,Ontario,,"Saugeen Shores, Ontario, Canada",259454875,7489206,44.3153377,44.5202892,-81.5207073,-81.2834816,-81.3713261,44.4952483,"Saugeen Shores, Bruce County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.6782184742933952,13.666171591820293,44.41781345,-81.40209444999999
Joliette,Joliette,Canada,CA,Quebec,,"Joliette, Quebec, Canada",259035279,7706452,45.9772921,46.0440718,-73.4716114,-73.3709873,-73.4419936,46.0239798,"Joliette, Joliette (MRC), Lanaudière, Québec, Canada",relation,boundary,administrative,0.6706079313679999,13.959759109279766,46.01068195,-73.42129935
Perth East,Perth East,Canada,CA,Ontario,,"Perth East, Ontario, Canada",258994346,7486334,43.2902004,43.6990025,-81.1330566,-80.7357918,-80.97355978729148,43.49483625,"Perth East, Perth County, Southwestern Ontario, Ontario, Canada",relation,boundary,administrative,0.6844313097683032,12.868912568457581,43.494601450000005,-80.9344242
Lac-Mégantic,Lac-Megantic,Canada,CA,Quebec,,"Lac-Megantic, Quebec, Canada",259077905,8064416,45.5627116,45.6182476,-70.9436165,-70.8442669,-70.88667465580902,45.5905023,"Lac-Mégantic, Le Granit, Estrie, Québec, Canada",relation,boundary,administrative,0.6413349412833712,13.968182510033254,45.590479599999995,-70.8939417
Loyalist,Loyalist,Canada,CA,Ontario,,"Loyalist, Ontario, Canada",259011247,7435648,44.0452022,44.3740866,-76.9041899,-76.577583,-76.73314409366216,44.20911845,"Loyalist, Lennox and Addington County, Eastern Ontario, Ontario, Canada",relation,boundary,administrative,0.6280716579671535,13.254196213092825,44.2096444,-76.74088645
Morden,Morden,Canada,CA,Manitoba,,"Morden, Manitoba, Canada",306389539,12377311,49.1702624,49.2072144,-98.1485618,-98.0693243,-98.1014567,49.1927055,"Morden, Stanley, Manitoba, Canada",relation,boundary,administrative,0.7446277588171288,13.98632669596403,49.1887384,-98.10894305
Perth,Perth,Canada,CA,Ontario,,"Perth, Ontario, Canada",259010337,7426100,44.8809221,44.9242329,-76.2822604,-76.2247183,-76.2487294,44.8992423,"Perth, Lanark County, Eastern Ontario, Ontario, Canada",relation,boundary,administrative,0.7126503000284101,13.98938020591458,44.9025775,-76.25348935
Cookshire,Cookshire,Canada,CA,Quebec,,"Cookshire, Quebec, Canada",259058504,7953239,45.3051085,45.455449,-71.8187308,-71.5494425,-71.6293885,45.4124593,"Cookshire-Eaton, Le Haut-Saint-François, Estrie, Québec, Canada",relation,boundary,administrative,0.6259422436998735,13.723171033048915,45.38027875,-71.68408665
Greater Napanee,Greater Napanee,Canada,CA,Ontario,,"Greater Napanee, Ontario, Canada",259558265,7435646,44.0430275,44.4198563,-77.1388638,-76.8072214,-76.95948640338358,44.23161295,"Greater Napanee, Lennox and Addington County, Eastern Ontario, Ontario, Canada",relation,boundary,administrative,0.8007615189380551,13.131180627733954,44.2314419,-76.9730426
Stettler,Stettler,Canada,CA,Alberta,,"Stettler, Alberta, Canada",153862,29772177,52.2828746,52.3628746,-112.75302,-112.67302,-112.71302,52.3228746,"Stettler, Town of Stettler, Alberta, T0C 2L1, Canada",node,place,town,0.7112708805097417,13.961998826979466,52.3228746,-112.71302
Rimouski,Rimouski,Canada,CA,Quebec,,"Rimouski, Quebec, Canada",259077218,8138193,48.2799967,48.5287389,-68.8920547,-68.3317692,-68.529968,48.450155,"Rimouski, Rimouski-Neigette, Bas-Saint-Laurent, Québec, Canada",relation,boundary,administrative,0.7042276908245931,13.030322451482306,48.4043678,-68.61191195
